date,sales,region,state,category,type,caffeination
3/1/11,242,South,OK,Herbal Tea,Lemon,Decaf
3/1/11,104,South,OK,Coffee,Columbian,Regular
3/1/11,84,South,OK,Coffee,Decaf Irish Cream,Decaf
3/1/11,228,South,OK,Espresso,Caffe Latte,Regular
3/1/11,56,South,OK,Espresso,Caffe Mocha,Regular
3/1/11,224,South,OK,Espresso,Decaf Espresso,Decaf
3/1/11,143,South,TX,Herbal Tea,Chamomile,Decaf
3/1/11,129,South,TX,Herbal Tea,Lemon,Decaf
3/1/11,498,South,TX,Coffee,Columbian,Regular
3/1/11,206,South,TX,Coffee,Decaf Irish Cream,Decaf
3/1/11,192,South,TX,Espresso,Caffe Latte,Regular
3/1/11,227,South,TX,Espresso,Caffe Mocha,Regular
3/1/11,211,South,TX,Espresso,Decaf Espresso,Decaf
3/1/11,114,West,UT,Herbal Tea,Chamomile,Decaf
3/1/11,127,West,UT,Herbal Tea,Lemon,Decaf
3/1/11,113,West,UT,Herbal Tea,Mint,Decaf
3/1/11,114,West,UT,Tea,Darjeeling,Regular
3/1/11,91,West,UT,Tea,Earl Grey,Regular
3/1/11,80,West,UT,Tea,Green Tea,Regular
3/1/11,117,West,UT,Espresso,Caffe Mocha,Regular
3/1/11,129,West,UT,Espresso,Decaf Espresso,Decaf
3/1/11,174,West,UT,Coffee,Amaretto,Regular
3/1/11,132,West,UT,Coffee,Columbian,Regular
3/1/11,201,West,UT,Coffee,Decaf Irish Cream,Decaf
3/1/11,126,West,UT,Espresso,Caffe Latte,Regular
3/1/11,249,West,CA,Herbal Tea,Chamomile,Decaf
3/1/11,498,West,CA,Herbal Tea,Lemon,Decaf
3/1/11,206,West,CA,Herbal Tea,Mint,Decaf
3/1/11,227,West,CA,Tea,Darjeeling,Regular
3/1/11,211,West,CA,Tea,Earl Grey,Regular
3/1/11,192,West,CA,Tea,Green Tea,Regular
3/1/11,318,West,CA,Espresso,Caffe Mocha,Regular
3/1/11,604,West,CA,Espresso,Decaf Espresso,Decaf
3/1/11,133,West,CA,Coffee,Amaretto,Regular
3/1/11,719,West,CA,Coffee,Columbian,Regular
3/1/11,135,West,CA,Coffee,Decaf Irish Cream,Decaf
3/1/11,509,West,CA,Espresso,Caffe Latte,Regular
3/1/11,318,West,NV,Herbal Tea,Chamomile,Decaf
3/1/11,391,West,NV,Herbal Tea,Lemon,Decaf
3/1/11,285,West,NV,Herbal Tea,Mint,Decaf
3/1/11,604,West,NV,Tea,Darjeeling,Regular
3/1/11,509,West,NV,Tea,Earl Grey,Regular
3/1/11,34,West,NV,Tea,Green Tea,Regular
3/1/11,46,West,NV,Espresso,Caffe Latte,Regular
3/1/11,48,West,NV,Espresso,Caffe Mocha,Regular
3/1/11,44,West,NV,Espresso,Decaf Espresso,Decaf
3/1/11,80,West,NV,Coffee,Columbian,Regular
3/1/11,67,West,NV,Coffee,Decaf Irish Cream,Decaf
3/1/11,98,West,OR,Herbal Tea,Chamomile,Decaf
3/1/11,104,West,OR,Herbal Tea,Lemon,Decaf
3/1/11,56,West,OR,Tea,Darjeeling,Regular
3/1/11,224,West,OR,Tea,Earl Grey,Regular
3/1/11,228,West,OR,Tea,Green Tea,Regular
3/1/11,137,West,OR,Espresso,Caffe Latte,Regular
3/1/11,143,West,OR,Espresso,Caffe Mocha,Regular
3/1/11,346,West,OR,Espresso,Decaf Espresso,Decaf
3/1/11,133,West,OR,Coffee,Amaretto,Regular
3/1/11,159,West,OR,Coffee,Columbian,Regular
3/1/11,129,West,OR,Coffee,Decaf Irish Cream,Decaf
3/1/11,329,West,WA,Herbal Tea,Chamomile,Decaf
3/1/11,87,West,WA,Herbal Tea,Lemon,Decaf
3/1/11,178,West,WA,Tea,Darjeeling,Regular
3/1/11,137,West,WA,Tea,Earl Grey,Regular
3/1/11,160,West,WA,Tea,Green Tea,Regular
3/1/11,119,West,WA,Espresso,Caffe Latte,Regular
3/1/11,128,West,WA,Espresso,Caffe Mocha,Regular
3/1/11,165,West,WA,Espresso,Decaf Espresso,Decaf
3/1/11,160,West,WA,Coffee,Columbian,Regular
3/1/11,242,West,WA,Coffee,Decaf Irish Cream,Decaf
4/1/11,346,Central,CO,Herbal Tea,Chamomile,Decaf
4/1/11,133,Central,CO,Herbal Tea,Lemon,Decaf
4/1/11,137,Central,CO,Herbal Tea,Mint,Decaf
4/1/11,129,Central,CO,Tea,Darjeeling,Regular
4/1/11,147,Central,CO,Tea,Earl Grey,Regular
4/1/11,113,Central,CO,Tea,Green Tea,Regular
4/1/11,211,Central,CO,Espresso,Caffe Mocha,Regular
4/1/11,181,Central,CO,Espresso,Decaf Espresso,Decaf
4/1/11,238,Central,CO,Coffee,Amaretto,Regular
4/1/11,190,Central,CO,Coffee,Columbian,Regular
4/1/11,261,Central,CO,Coffee,Decaf Irish Cream,Decaf
4/1/11,238,Central,IL,Herbal Tea,Chamomile,Decaf
4/1/11,190,Central,IL,Herbal Tea,Lemon,Decaf
4/1/11,261,Central,IL,Herbal Tea,Mint,Decaf
4/1/11,211,Central,IL,Tea,Darjeeling,Regular
4/1/11,181,Central,IL,Tea,Earl Grey,Regular
4/1/11,626,Central,IL,Espresso,Caffe Mocha,Regular
4/1/11,509,Central,IL,Espresso,Decaf Espresso,Decaf
4/1/11,486,Central,IL,Coffee,Columbian,Regular
4/1/11,321,Central,IL,Coffee,Decaf Irish Cream,Decaf
4/1/11,626,Central,IA,Herbal Tea,Chamomile,Decaf
4/1/11,321,Central,IA,Herbal Tea,Lemon,Decaf
4/1/11,509,Central,IA,Tea,Darjeeling,Regular
4/1/11,616,Central,IA,Tea,Earl Grey,Regular
4/1/11,46,Central,IA,Espresso,Caffe Mocha,Regular
4/1/11,46,Central,IA,Espresso,Decaf Espresso,Decaf
4/1/11,50,Central,IA,Coffee,Amaretto,Regular
4/1/11,65,Central,IA,Coffee,Columbian,Regular
4/1/11,52,Central,IA,Coffee,Decaf Irish Cream,Decaf
4/1/11,114,Central,MO,Herbal Tea,Chamomile,Decaf
4/1/11,142,Central,MO,Herbal Tea,Lemon,Decaf
4/1/11,94,Central,MO,Tea,Darjeeling,Regular
4/1/11,69,Central,MO,Tea,Earl Grey,Regular
4/1/11,84,Central,MO,Tea,Green Tea,Regular
4/1/11,123,Central,MO,Espresso,Caffe Mocha,Regular
4/1/11,119,Central,MO,Espresso,Decaf Espresso,Decaf
4/1/11,190,Central,MO,Coffee,Columbian,Regular
4/1/11,178,Central,MO,Coffee,Decaf Irish Cream,Decaf
4/1/11,56,Central,OH,Herbal Tea,Chamomile,Decaf
4/1/11,80,Central,OH,Herbal Tea,Lemon,Decaf
4/1/11,237,Central,OH,Tea,Darjeeling,Regular
4/1/11,285,Central,OH,Tea,Earl Grey,Regular
4/1/11,346,Central,OH,Espresso,Caffe Mocha,Regular
4/1/11,129,Central,OH,Espresso,Decaf Espresso,Decaf
4/1/11,137,Central,OH,Coffee,Amaretto,Regular
4/1/11,114,Central,OH,Coffee,Columbian,Regular
4/1/11,133,Central,OH,Coffee,Decaf Irish Cream,Decaf
4/1/11,142,Central,WI,Herbal Tea,Chamomile,Decaf
4/1/11,129,Central,WI,Herbal Tea,Lemon,Decaf
4/1/11,121,Central,WI,Tea,Darjeeling,Regular
4/1/11,160,Central,WI,Tea,Earl Grey,Regular
4/1/11,161,Central,WI,Espresso,Caffe Mocha,Regular
4/1/11,110,Central,WI,Espresso,Decaf Espresso,Decaf
4/1/11,135,Central,WI,Coffee,Amaretto,Regular
4/1/11,242,Central,WI,Coffee,Columbian,Regular
4/1/11,208,Central,WI,Coffee,Decaf Irish Cream,Decaf
4/1/11,190,East,CT,Herbal Tea,Lemon,Decaf
4/1/11,178,East,CT,Herbal Tea,Mint,Decaf
4/1/11,123,East,CT,Tea,Darjeeling,Regular
4/1/11,66,East,CT,Tea,Green Tea,Regular
4/1/11,311,East,CT,Coffee,Columbian,Regular
4/1/11,160,East,CT,Espresso,Caffe Mocha,Regular
4/1/11,127,East,CT,Espresso,Decaf Espresso,Decaf
4/1/11,110,East,FL,Herbal Tea,Chamomile,Decaf
4/1/11,135,East,FL,Herbal Tea,Lemon,Decaf
4/1/11,161,East,FL,Herbal Tea,Mint,Decaf
4/1/11,91,East,FL,Tea,Darjeeling,Regular
4/1/11,129,East,FL,Tea,Green Tea,Regular
4/1/11,237,East,FL,Coffee,Columbian,Regular
4/1/11,285,East,FL,Coffee,Decaf Irish Cream,Decaf
4/1/11,242,East,FL,Espresso,Caffe Mocha,Regular
4/1/11,208,East,FL,Espresso,Decaf Espresso,Decaf
4/1/11,129,East,MA,Herbal Tea,Lemon,Decaf
4/1/11,80,East,MA,Tea,Darjeeling,Regular
4/1/11,56,East,MA,Tea,Green Tea,Regular
4/1/11,553,East,MA,Coffee,Columbian,Regular
4/1/11,125,East,MA,Espresso,Caffe Mocha,Regular
4/1/11,346,East,MA,Espresso,Regular Espresso,Regular
4/1/11,84,East,NH,Herbal Tea,Lemon,Decaf
4/1/11,50,East,NH,Tea,Darjeeling,Regular
4/1/11,46,East,NH,Tea,Green Tea,Regular
4/1/11,129,East,NH,Coffee,Amaretto,Regular
4/1/11,133,East,NH,Coffee,Columbian,Regular
4/1/11,114,East,NH,Espresso,Caffe Mocha,Regular
4/1/11,69,East,NH,Espresso,Regular Espresso,Regular
4/1/11,211,East,NY,Tea,Green Tea,Regular
4/1/11,680,East,NY,Herbal Tea,Lemon,Decaf
4/1/11,201,East,NY,Herbal Tea,Mint,Decaf
4/1/11,261,East,NY,Tea,Darjeeling,Regular
4/1/11,238,East,NY,Tea,Earl Grey,Regular
4/1/11,759,East,NY,Coffee,Columbian,Regular
4/1/11,70,East,NY,Espresso,Caffe Mocha,Regular
4/1/11,601,East,NY,Espresso,Regular Espresso,Regular
4/1/11,127,South,LA,Herbal Tea,Chamomile,Decaf
4/1/11,190,South,LA,Herbal Tea,Lemon,Decaf
4/1/11,92,South,LA,Coffee,Columbian,Regular
4/1/11,129,South,LA,Coffee,Decaf Irish Cream,Decaf
4/1/11,160,South,LA,Espresso,Caffe Latte,Regular
4/1/11,142,South,LA,Espresso,Caffe Mocha,Regular
4/1/11,121,South,LA,Espresso,Decaf Espresso,Decaf
4/1/11,50,South,NM,Herbal Tea,Chamomile,Decaf
4/1/11,65,South,NM,Herbal Tea,Lemon,Decaf
4/1/11,133,South,NM,Coffee,Columbian,Regular
4/1/11,142,South,NM,Coffee,Decaf Irish Cream,Decaf
4/1/11,69,South,NM,Espresso,Caffe Latte,Regular
4/1/11,114,South,NM,Espresso,Caffe Mocha,Regular
4/1/11,94,South,NM,Espresso,Decaf Espresso,Decaf
4/1/11,135,South,OK,Herbal Tea,Chamomile,Decaf
4/1/11,242,South,OK,Herbal Tea,Lemon,Decaf
4/1/11,113,South,OK,Coffee,Columbian,Regular
4/1/11,80,South,OK,Coffee,Decaf Irish Cream,Decaf
4/1/11,285,South,OK,Espresso,Caffe Latte,Regular
4/1/11,56,South,OK,Espresso,Caffe Mocha,Regular
4/1/11,237,South,OK,Espresso,Decaf Espresso,Decaf
4/1/11,137,South,TX,Herbal Tea,Chamomile,Decaf
4/1/11,114,South,TX,Herbal Tea,Lemon,Decaf
4/1/11,486,South,TX,Coffee,Columbian,Regular
4/1/11,190,South,TX,Coffee,Decaf Irish Cream,Decaf
4/1/11,181,South,TX,Espresso,Caffe Latte,Regular
4/1/11,238,South,TX,Espresso,Caffe Mocha,Regular
4/1/11,211,South,TX,Espresso,Decaf Espresso,Decaf
4/1/11,129,West,UT,Herbal Tea,Chamomile,Decaf
4/1/11,133,West,UT,Herbal Tea,Lemon,Decaf
4/1/11,142,West,UT,Herbal Tea,Mint,Decaf
4/1/11,114,West,UT,Tea,Darjeeling,Regular
4/1/11,94,West,UT,Tea,Earl Grey,Regular
4/1/11,69,West,UT,Tea,Green Tea,Regular
4/1/11,119,West,UT,Espresso,Caffe Latte,Regular
4/1/11,127,West,UT,Espresso,Caffe Mocha,Regular
4/1/11,123,West,UT,Espresso,Decaf Espresso,Decaf
4/1/11,178,West,UT,Coffee,Amaretto,Regular
4/1/11,127,West,UT,Coffee,Columbian,Regular
4/1/11,190,West,UT,Coffee,Decaf Irish Cream,Decaf
4/1/11,261,West,CA,Herbal Tea,Chamomile,Decaf
4/1/11,486,West,CA,Herbal Tea,Lemon,Decaf
4/1/11,190,West,CA,Herbal Tea,Mint,Decaf
4/1/11,238,West,CA,Tea,Darjeeling,Regular
4/1/11,211,West,CA,Tea,Earl Grey,Regular
4/1/11,181,West,CA,Tea,Green Tea,Regular
4/1/11,509,West,CA,Espresso,Caffe Latte,Regular
4/1/11,318,West,CA,Espresso,Caffe Mocha,Regular
4/1/11,626,West,CA,Espresso,Decaf Espresso,Decaf
4/1/11,117,West,CA,Coffee,Amaretto,Regular
4/1/11,759,West,CA,Coffee,Columbian,Regular
4/1/11,169,West,CA,Coffee,Decaf Irish Cream,Decaf
4/1/11,318,West,NV,Herbal Tea,Chamomile,Decaf
4/1/11,486,West,NV,Herbal Tea,Lemon,Decaf
4/1/11,321,West,NV,Herbal Tea,Mint,Decaf
4/1/11,626,West,NV,Tea,Darjeeling,Regular
4/1/11,509,West,NV,Tea,Earl Grey,Regular
4/1/11,28,West,NV,Tea,Green Tea,Regular
4/1/11,46,West,NV,Espresso,Caffe Latte,Regular
4/1/11,50,West,NV,Espresso,Caffe Mocha,Regular
4/1/11,46,West,NV,Espresso,Decaf Espresso,Decaf
4/1/11,84,West,NV,Coffee,Columbian,Regular
4/1/11,65,West,NV,Coffee,Decaf Irish Cream,Decaf
4/1/11,93,West,OR,Herbal Tea,Chamomile,Decaf
4/1/11,113,West,OR,Herbal Tea,Lemon,Decaf
4/1/11,56,West,OR,Tea,Darjeeling,Regular
4/1/11,237,West,OR,Tea,Earl Grey,Regular
4/1/11,285,West,OR,Tea,Green Tea,Regular
4/1/11,129,West,OR,Espresso,Caffe Latte,Regular
4/1/11,137,West,OR,Espresso,Caffe Mocha,Regular
4/1/11,346,West,OR,Espresso,Decaf Espresso,Decaf
4/1/11,133,West,OR,Coffee,Amaretto,Regular
4/1/11,127,West,OR,Coffee,Columbian,Regular
4/1/11,114,West,OR,Coffee,Decaf Irish Cream,Decaf
4/1/11,311,West,WA,Herbal Tea,Chamomile,Decaf
4/1/11,92,West,WA,Herbal Tea,Lemon,Decaf
4/1/11,142,West,WA,Tea,Darjeeling,Regular
4/1/11,121,West,WA,Tea,Earl Grey,Regular
4/1/11,160,West,WA,Tea,Green Tea,Regular
4/1/11,110,West,WA,Espresso,Caffe Latte,Regular
4/1/11,135,West,WA,Espresso,Caffe Mocha,Regular
4/1/11,161,West,WA,Espresso,Decaf Espresso,Decaf
4/1/11,180,West,WA,Coffee,Columbian,Regular
4/1/11,242,West,WA,Coffee,Decaf Irish Cream,Decaf
5/1/11,295,Central,CO,Herbal Tea,Chamomile,Decaf
5/1/11,127,Central,CO,Herbal Tea,Lemon,Decaf
5/1/11,122,Central,CO,Herbal Tea,Mint,Decaf
5/1/11,117,Central,CO,Tea,Darjeeling,Regular
5/1/11,121,Central,CO,Tea,Earl Grey,Regular
5/1/11,98,Central,CO,Tea,Green Tea,Regular
5/1/11,208,Central,CO,Espresso,Caffe Mocha,Regular
5/1/11,159,Central,CO,Espresso,Decaf Espresso,Decaf
5/1/11,254,Central,CO,Coffee,Amaretto,Regular
5/1/11,188,Central,CO,Coffee,Columbian,Regular
5/1/11,254,Central,CO,Coffee,Decaf Irish Cream,Decaf
5/1/11,254,Central,IL,Herbal Tea,Chamomile,Decaf
5/1/11,188,Central,IL,Herbal Tea,Lemon,Decaf
5/1/11,254,Central,IL,Herbal Tea,Mint,Decaf
5/1/11,208,Central,IL,Tea,Darjeeling,Regular
5/1/11,159,Central,IL,Tea,Earl Grey,Regular
5/1/11,607,Central,IL,Espresso,Caffe Mocha,Regular
5/1/11,516,Central,IL,Espresso,Decaf Espresso,Decaf
5/1/11,461,Central,IL,Coffee,Columbian,Regular
5/1/11,309,Central,IL,Coffee,Decaf Irish Cream,Decaf
5/1/11,607,Central,IA,Herbal Tea,Chamomile,Decaf
5/1/11,309,Central,IA,Herbal Tea,Lemon,Decaf
5/1/11,516,Central,IA,Tea,Darjeeling,Regular
5/1/11,584,Central,IA,Tea,Earl Grey,Regular
5/1/11,49,Central,IA,Espresso,Caffe Mocha,Regular
5/1/11,43,Central,IA,Espresso,Decaf Espresso,Decaf
5/1/11,49,Central,IA,Coffee,Amaretto,Regular
5/1/11,67,Central,IA,Coffee,Columbian,Regular
5/1/11,52,Central,IA,Coffee,Decaf Irish Cream,Decaf
5/1/11,103,Central,MO,Herbal Tea,Chamomile,Decaf
5/1/11,135,Central,MO,Herbal Tea,Lemon,Decaf
5/1/11,91,Central,MO,Tea,Darjeeling,Regular
5/1/11,75,Central,MO,Tea,Earl Grey,Regular
5/1/11,80,Central,MO,Tea,Green Tea,Regular
5/1/11,108,Central,MO,Espresso,Caffe Mocha,Regular
5/1/11,96,Central,MO,Espresso,Decaf Espresso,Decaf
5/1/11,171,Central,MO,Coffee,Columbian,Regular
5/1/11,147,Central,MO,Coffee,Decaf Irish Cream,Decaf
5/1/11,49,Central,OH,Herbal Tea,Chamomile,Decaf
5/1/11,70,Central,OH,Herbal Tea,Lemon,Decaf
5/1/11,233,Central,OH,Tea,Darjeeling,Regular
5/1/11,271,Central,OH,Tea,Earl Grey,Regular
5/1/11,295,Central,OH,Espresso,Caffe Mocha,Regular
5/1/11,117,Central,OH,Espresso,Decaf Espresso,Decaf
5/1/11,122,Central,OH,Coffee,Amaretto,Regular
5/1/11,102,Central,OH,Coffee,Columbian,Regular
5/1/11,127,Central,OH,Coffee,Decaf Irish Cream,Decaf
5/1/11,129,Central,WI,Herbal Tea,Chamomile,Decaf
5/1/11,129,Central,WI,Herbal Tea,Lemon,Decaf
5/1/11,109,Central,WI,Tea,Darjeeling,Regular
5/1/11,153,Central,WI,Tea,Earl Grey,Regular
5/1/11,168,Central,WI,Espresso,Caffe Mocha,Regular
5/1/11,109,Central,WI,Espresso,Decaf Espresso,Decaf
5/1/11,129,Central,WI,Coffee,Amaretto,Regular
5/1/11,219,Central,WI,Coffee,Columbian,Regular
5/1/11,202,Central,WI,Coffee,Decaf Irish Cream,Decaf
5/1/11,171,East,CT,Herbal Tea,Lemon,Decaf
5/1/11,147,East,CT,Herbal Tea,Mint,Decaf
5/1/11,108,East,CT,Tea,Darjeeling,Regular
5/1/11,56,East,CT,Tea,Green Tea,Regular
5/1/11,273,East,CT,Coffee,Columbian,Regular
5/1/11,153,East,CT,Espresso,Caffe Mocha,Regular
5/1/11,112,East,CT,Espresso,Decaf Espresso,Decaf
5/1/11,109,East,FL,Herbal Tea,Chamomile,Decaf
5/1/11,129,East,FL,Herbal Tea,Lemon,Decaf
5/1/11,168,East,FL,Herbal Tea,Mint,Decaf
5/1/11,88,East,FL,Tea,Darjeeling,Regular
5/1/11,129,East,FL,Tea,Green Tea,Regular
5/1/11,233,East,FL,Coffee,Columbian,Regular
5/1/11,271,East,FL,Coffee,Decaf Irish Cream,Decaf
5/1/11,219,East,FL,Espresso,Caffe Mocha,Regular
5/1/11,202,East,FL,Espresso,Decaf Espresso,Decaf
5/1/11,117,East,MA,Herbal Tea,Lemon,Decaf
5/1/11,70,East,MA,Tea,Darjeeling,Regular
5/1/11,49,East,MA,Tea,Green Tea,Regular
5/1/11,546,East,MA,Coffee,Columbian,Regular
5/1/11,113,East,MA,Espresso,Caffe Mocha,Regular
5/1/11,295,East,MA,Espresso,Regular Espresso,Regular
5/1/11,43,East,NH,Tea,Green Tea,Regular
5/1/11,80,East,NH,Herbal Tea,Lemon,Decaf
5/1/11,49,East,NH,Tea,Darjeeling,Regular
5/1/11,124,East,NH,Coffee,Amaretto,Regular
5/1/11,131,East,NH,Coffee,Columbian,Regular
5/1/11,103,East,NH,Espresso,Caffe Mocha,Regular
5/1/11,75,East,NH,Espresso,Regular Espresso,Regular
5/1/11,208,East,NY,Tea,Green Tea,Regular
5/1/11,645,East,NY,Herbal Tea,Lemon,Decaf
5/1/11,196,East,NY,Herbal Tea,Mint,Decaf
5/1/11,254,East,NY,Tea,Darjeeling,Regular
5/1/11,254,East,NY,Tea,Earl Grey,Regular
5/1/11,749,East,NY,Coffee,Columbian,Regular
5/1/11,68,East,NY,Espresso,Caffe Mocha,Regular
5/1/11,538,East,NY,Espresso,Regular Espresso,Regular
5/1/11,110,South,LA,Herbal Tea,Chamomile,Decaf
5/1/11,171,South,LA,Herbal Tea,Lemon,Decaf
5/1/11,98,South,LA,Coffee,Columbian,Regular
5/1/11,129,South,LA,Coffee,Decaf Irish Cream,Decaf
5/1/11,153,South,LA,Espresso,Caffe Latte,Regular
5/1/11,129,South,LA,Espresso,Caffe Mocha,Regular
5/1/11,109,South,LA,Espresso,Decaf Espresso,Decaf
5/1/11,49,South,NM,Herbal Tea,Chamomile,Decaf
5/1/11,67,South,NM,Herbal Tea,Lemon,Decaf
5/1/11,131,South,NM,Coffee,Columbian,Regular
5/1/11,135,South,NM,Coffee,Decaf Irish Cream,Decaf
5/1/11,75,South,NM,Espresso,Caffe Latte,Regular
5/1/11,103,South,NM,Espresso,Caffe Mocha,Regular
5/1/11,91,South,NM,Espresso,Decaf Espresso,Decaf
5/1/11,129,South,OK,Herbal Tea,Chamomile,Decaf
5/1/11,219,South,OK,Herbal Tea,Lemon,Decaf
5/1/11,98,South,OK,Coffee,Columbian,Regular
5/1/11,70,South,OK,Coffee,Decaf Irish Cream,Decaf
5/1/11,271,South,OK,Espresso,Caffe Latte,Regular
5/1/11,49,South,OK,Espresso,Caffe Mocha,Regular
5/1/11,233,South,OK,Espresso,Decaf Espresso,Decaf
5/1/11,122,South,TX,Herbal Tea,Chamomile,Decaf
5/1/11,102,South,TX,Herbal Tea,Lemon,Decaf
5/1/11,507,South,TX,Coffee,Columbian,Regular
5/1/11,188,South,TX,Coffee,Decaf Irish Cream,Decaf
5/1/11,159,South,TX,Espresso,Caffe Latte,Regular
5/1/11,254,South,TX,Espresso,Caffe Mocha,Regular
5/1/11,208,South,TX,Espresso,Decaf Espresso,Decaf
5/1/11,124,West,UT,Herbal Tea,Chamomile,Decaf
5/1/11,131,West,UT,Herbal Tea,Lemon,Decaf
5/1/11,135,West,UT,Herbal Tea,Mint,Decaf
5/1/11,103,West,UT,Tea,Darjeeling,Regular
5/1/11,91,West,UT,Tea,Earl Grey,Regular
5/1/11,75,West,UT,Tea,Green Tea,Regular
5/1/11,96,West,UT,Espresso,Caffe Latte,Regular
5/1/11,110,West,UT,Espresso,Caffe Mocha,Regular
5/1/11,108,West,UT,Espresso,Decaf Espresso,Decaf
5/1/11,147,West,UT,Coffee,Amaretto,Regular
5/1/11,112,West,UT,Coffee,Columbian,Regular
5/1/11,171,West,UT,Coffee,Decaf Irish Cream,Decaf
5/1/11,254,West,CA,Herbal Tea,Chamomile,Decaf
5/1/11,507,West,CA,Herbal Tea,Lemon,Decaf
5/1/11,188,West,CA,Herbal Tea,Mint,Decaf
5/1/11,254,West,CA,Tea,Darjeeling,Regular
5/1/11,208,West,CA,Tea,Earl Grey,Regular
5/1/11,159,West,CA,Tea,Green Tea,Regular
5/1/11,516,West,CA,Espresso,Caffe Latte,Regular
5/1/11,286,West,CA,Espresso,Caffe Mocha,Regular
5/1/11,607,West,CA,Espresso,Decaf Espresso,Decaf
5/1/11,105,West,CA,Coffee,Amaretto,Regular
5/1/11,749,West,CA,Coffee,Columbian,Regular
5/1/11,162,West,CA,Coffee,Decaf Irish Cream,Decaf
5/1/11,286,West,NV,Herbal Tea,Chamomile,Decaf
5/1/11,461,West,NV,Herbal Tea,Lemon,Decaf
5/1/11,309,West,NV,Herbal Tea,Mint,Decaf
5/1/11,607,West,NV,Tea,Darjeeling,Regular
5/1/11,516,West,NV,Tea,Earl Grey,Regular
5/1/11,18,West,NV,Tea,Green Tea,Regular
5/1/11,43,West,NV,Espresso,Caffe Latte,Regular
5/1/11,49,West,NV,Espresso,Caffe Mocha,Regular
5/1/11,49,West,NV,Espresso,Decaf Espresso,Decaf
5/1/11,80,West,NV,Coffee,Columbian,Regular
5/1/11,67,West,NV,Coffee,Decaf Irish Cream,Decaf
5/1/11,74,West,OR,Herbal Tea,Chamomile,Decaf
5/1/11,98,West,OR,Herbal Tea,Lemon,Decaf
5/1/11,49,West,OR,Tea,Darjeeling,Regular
5/1/11,233,West,OR,Tea,Earl Grey,Regular
5/1/11,271,West,OR,Tea,Green Tea,Regular
5/1/11,117,West,OR,Espresso,Caffe Latte,Regular
5/1/11,122,West,OR,Espresso,Caffe Mocha,Regular
5/1/11,295,West,OR,Espresso,Decaf Espresso,Decaf
5/1/11,127,West,OR,Coffee,Amaretto,Regular
5/1/11,115,West,OR,Coffee,Columbian,Regular
5/1/11,102,West,OR,Coffee,Decaf Irish Cream,Decaf
5/1/11,273,West,WA,Herbal Tea,Chamomile,Decaf
5/1/11,98,West,WA,Herbal Tea,Lemon,Decaf
5/1/11,129,West,WA,Tea,Darjeeling,Regular
5/1/11,109,West,WA,Tea,Earl Grey,Regular
5/1/11,153,West,WA,Tea,Green Tea,Regular
5/1/11,109,West,WA,Espresso,Caffe Latte,Regular
5/1/11,129,West,WA,Espresso,Caffe Mocha,Regular
5/1/11,168,West,WA,Espresso,Decaf Espresso,Decaf
5/1/11,173,West,WA,Coffee,Columbian,Regular
5/1/11,219,West,WA,Coffee,Decaf Irish Cream,Decaf
6/1/11,295,Central,CO,Herbal Tea,Chamomile,Decaf
6/1/11,106,Central,CO,Herbal Tea,Lemon,Decaf
6/1/11,117,Central,CO,Herbal Tea,Mint,Decaf
6/1/11,114,Central,CO,Tea,Darjeeling,Regular
6/1/11,116,Central,CO,Tea,Earl Grey,Regular
6/1/11,98,Central,CO,Tea,Green Tea,Regular
6/1/11,228,Central,CO,Espresso,Caffe Mocha,Regular
6/1/11,134,Central,CO,Espresso,Decaf Espresso,Decaf
6/1/11,274,Central,CO,Coffee,Amaretto,Regular
6/1/11,188,Central,CO,Coffee,Columbian,Regular
6/1/11,298,Central,CO,Coffee,Decaf Irish Cream,Decaf
6/1/11,274,Central,IL,Herbal Tea,Chamomile,Decaf
6/1/11,188,Central,IL,Herbal Tea,Lemon,Decaf
6/1/11,298,Central,IL,Herbal Tea,Mint,Decaf
6/1/11,228,Central,IL,Tea,Darjeeling,Regular
6/1/11,134,Central,IL,Tea,Earl Grey,Regular
6/1/11,628,Central,IL,Espresso,Caffe Mocha,Regular
6/1/11,516,Central,IL,Espresso,Decaf Espresso,Decaf
6/1/11,474,Central,IL,Coffee,Columbian,Regular
6/1/11,342,Central,IL,Coffee,Decaf Irish Cream,Decaf
6/1/11,628,Central,IA,Herbal Tea,Chamomile,Decaf
6/1/11,342,Central,IA,Herbal Tea,Lemon,Decaf
6/1/11,516,Central,IA,Tea,Darjeeling,Regular
6/1/11,598,Central,IA,Tea,Earl Grey,Regular
6/1/11,53,Central,IA,Espresso,Caffe Mocha,Regular
6/1/11,43,Central,IA,Espresso,Decaf Espresso,Decaf
6/1/11,57,Central,IA,Coffee,Amaretto,Regular
6/1/11,69,Central,IA,Coffee,Columbian,Regular
6/1/11,52,Central,IA,Coffee,Decaf Irish Cream,Decaf
6/1/11,124,Central,MO,Herbal Tea,Chamomile,Decaf
6/1/11,140,Central,MO,Herbal Tea,Lemon,Decaf
6/1/11,95,Central,MO,Tea,Darjeeling,Regular
6/1/11,77,Central,MO,Tea,Earl Grey,Regular
6/1/11,81,Central,MO,Tea,Green Tea,Regular
6/1/11,91,Central,MO,Espresso,Caffe Mocha,Regular
6/1/11,88,Central,MO,Espresso,Decaf Espresso,Decaf
6/1/11,167,Central,MO,Coffee,Columbian,Regular
